208.0,0.733527,1.027752,3.988146,52.943917,26.227539,35.738392,0.679574
209.0,0.731994,1.027984,3.995254,53.134774,26.254188,35.847602,0.67952
210.0,0.730467,1.02822,4.002329,53.325261,26.280531,35.956552,0.679467
211.0,0.728946,1.028458,4.009372,53.51541,26.306595,36.065285,0.679413
212.0,0.72743,1.028698,4.016386,53.70525,26.332408,36.173847,0.679359
213.0,0.725921,1.02894,4.023369,53.894815,26.357997,36.28228,0.679305
214.0,0.724416,1.029184,4.030324,54.084135,26.383391,36.390631,0.67925
215.0,0.722918,1.02943,4.037252,54.273241,26.408615,36.498943,0.679196
216.0,0.721426,1.029678,4.044152,54.462165,26.4337,36.60726,0.679141
217.0,0.719939,1.029927,4.051028,54.650937,26.458671,36.715627,0.679085
218.0,0.718457,1.030178,4.057878,54.83959,26.483556,36.824088,0.67903
219.0,0.716982,1.030429,4.064706,55.028154,26.508384,36.932687,0.678974
220.0,0.715512,1.030682,4.07151,55.21666,26.533181,37.04147,0.678918
221.0,0.714048,1.030936,4.078293,55.40514,26.557976,37.150479,0.678862
222.0,0.712589,1.03119,4.085055,55.593624,26.582796,37.259761,0.678805
223.0,0.711137,1.031445,4.091798,55.782145,26.607668,37.369358,0.678748
224.0,0.709689,1.031701,4.098521,55.970734,26.632621,37.479315,0.678691
225.0,0.708248,1.031957,4.105227,56.159421,26.657681,37.589678,0.678633
226.0,0.706812,1.032213,4.111917,56.348237,26.682877,37.700489,0.678575
227.0,0.705381,1.032468,4.11859,56.537215,26.708235,37.811794,0.678516
228.0,0.703956,1.032724,4.125249,56.726386,26.733785,37.923636,0.678457
229.0,0.702537,1.03298,4.131894,56.915779,26.759552,38.03606,0.678397
230.0,0.701123,1.033235,4.138527,57.105428,26.785566,38.149111,0.678337
231.0,0.699715,1.033489,4.145147,57.295362,26.811853,38.262833,0.678276
232.0,0.698313,1.033742,4.151757,57.485614,26.838441,38.37727,0.678215
233.0,0.696916,1.033995,4.158357,57.676214,26.865358,38.492467,0.678153
234.0,0.695524,1.034247,4.164947,57.867194,26.892631,38.608467,0.678091
235.0,0.694138,1.034497,4.171531,58.058585,26.920288,38.725316,0.678028
236.0,0.692757,1.034746,4.178107,58.250419,26.948357,38.843057,0.677964
237.0,0.691382,1.034993,4.184677,58.442725,26.976865,38.961735,0.6779
238.0,0.690013,1.035239,4.191242,58.635536,27.00584,39.081395,0.677835
239.0,0.688648,1.035483,4.197804,58.828883,27.035309,39.20208,0.67777
240.0,0.68729,1.035725,4.204362,59.022797,27.0653,39.323835,0.677703
241.0,0.685936,1.035964,4.210919,59.21731,27.095841,39.446705,0.677637
242.0,0.684589,1.036202,4.217474,59.412452,27.126959,39.570734,0.677569
243.0,0.683246,1.036437,4.22403,59.608255,27.158682,39.695965,0.677501
244.0,0.681909,1.036669,4.230586,59.804749,27.191038,39.822444,0.677432
245.0,0.680578,1.036899,4.237144,60.001967,27.224054,39.950215,0.677362
246.0,0.679251,1.037125,4.243706,60.19994,27.257757,40.079322,0.677291
247.0,0.67793,1.037349,4.250271,60.398698,27.292176,40.20981,0.677219
248.0,0.676615,1.037569,4.256841,60.598274,27.327337,40.341723,0.677147
249.0,0.675305,1.037786,4.263417,60.798697,27.36327,40.475105,0.677074
250.0,0.674,1.038,4.27,61.0,27.4,40.61,0.677
251.0,0.672701,1.03821,4.276591,61.202203,27.437547,40.746438,0.676925
252.0,0.671406,1.038416,4.283188,61.405287,27.475891,40.884385,0.676849
253.0,0.670117,1.038619,4.289793,61.609222,27.515005,41.023794,0.676773
254.0,0.668834,1.038819,4.296405,61.813977,27.55486,41.164615,0.676696
255.0,0.667555,1.039016,4.303022,62.019522,27.595427,41.306799,0.676618
256.0,0.666282,1.039209,4.309646,62.225828,27.636679,41.450299,0.67654
257.0,0.665014,1.0394,4.316274,62.432864,27.678587,41.595066,0.676462
258.0,0.663751,1.039589,4.322907,62.640601,27.721122,41.741052,0.676383
259.0,0.662493,1.039774,4.329545,62.849008,27.764258,41.888207,0.676305
260.0,0.66124,1.039958,4.336186,63.058055,27.807964,42.036483,0.676226
261.0,0.659993,1.040139,4.342831,63.267712,27.852214,42.185833,0.676147
262.0,0.65875,1.040318,4.349479,63.47795,27.896978,42.336206,0.676068
263.0,0.657512,1.040495,4.35613,63.688737,27.942229,42.487555,0.675989
264.0,0.65628,1.04067,4.362783,63.900045,27.987937,42.639832,0.675911
265.0,0.655052,1.040844,4.369437,64.111842,28.034076,42.792987,0.675833
266.0,0.653829,1.041016,4.376093,64.3241,28.080616,42.946972,0.675755
267.0,0.652611,1.041187,4.382749,64.536787,28.12753,43.101739,0.675678
268.0,0.651398,1.041356,4.389406,64.749875,28.174789,43.25724,0.675602
269.0,0.65019,1.041525,4.396063,64.963332,28.222364,43.413424,0.675526
270.0,0.648987,1.041692,4.402719,65.177129,28.270228,43.570245,0.675451
271.0,0.647788,1.041859,4.409375,65.391235,28.318352,43.727654,0.675377
272.0,0.646595,1.042025,4.416029,65.605622,28.366708,43.885601,0.675303
273.0,0.645406,1.042191,4.422681,65.820258,28.415267,44.044039,0.675231
274.0,0.644221,1.042356,4.429331,66.035113,28.464002,44.202919,0.67516
275.0,0.643042,1.042521,4.435978,66.250158,28.512884,44.362193,0.675091
